MZ name,coordenadas,restaurant_name,dish_name,details,categories,unitMinPrice,valoration,delivery_fee,delivery_time_min,delivery_time_max,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Toalla Nosotras Natural Invisible X 8 Toallas X 2 Paquetes,Toallas Nosotras Invisible Natural X8Unds Pague 1 Lleve 2,Higiene Personal,10550,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alpin Chocolate Uht 200Ml,Leche Alpin X 200 Gr Tetra Chocolate,Lácteos,2300,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alpinito Fresa 4X45G,Alpinito fresa x4 45gr,Lácteos,4400,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alpinito Melocoton 4X45G,Alpinito melocotón x4 45gr,Lácteos,4300,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alpinito Mora 4X45G,Alpinito mora x4 45gr,Lácteos,4500,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alpinito Multisab 4X45G,"Alpinito Alpina Sabores Fresa, Mora Y Melocoton 12Unds X45G.",Lácteos,12350,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alpinito Pouch Fram-Uva 100G,Alpinito X 100 Gr Uva -Frambuesa Pouch,Lácteos,2800,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Avena Alp Nat 250 Gr,Avena Alpina X 250 Gr Natural,Lácteos,2600,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Avena Alp Nat Tetrab Lt,Avena Alpina X 1 Lt,Lácteos,6900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Avena Alp Orig Bols 6X200Ml,Avena Alpina X 6 Und X 200 Ml Natural,Lácteos,7890,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Beb Alp Yox Mult Fresa 8X100G,whitout info,Lácteos,15100,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Beb Alp Yox Mult Melocot8X100,whitout info,Lácteos,15500,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Beb Alp Yox Mult Vlla 8X100Ml,whitout info,Lácteos,16000,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Avena Colanta Can Bol 6X200Ml,Avena Colanta X 6 Und X 200 Gr Canela,Lacteos Y Derivados Refrigerados,7800,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Beb Alp Yox Multip4X100,whitout info,Lacteos Y Derivados Refrigerados,7800,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Cuajada Colanta 500G,Cuajada Colanta X 500 Gr Vacio,Lacteos Y Derivados Refrigerados,8200,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Kumis Algarra Bolsa X 1.000 G,whitout info,Lacteos Y Derivados Refrigerados,4900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Kumis Colanta X 1000 Gr Bolsa,Kumis Colanta X 1000 Gr Bolsa,Lacteos Y Derivados Refrigerados,6300,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Alq L.V Desc/Desl 6X1.1,whitout info,Lacteos Y Derivados Refrigerados,25600,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Alq L.V Descre 1.1L X6,whitout info,Lacteos Y Derivados Refrigerados,26350,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Alq L.V Deslac 1.1L,Leche Alqueria X 1.1 Lt Deslactosada,Lacteos Y Derivados Refrigerados,4400,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Alq L.V Deslac Tetrax1L,Leche Alqueria X 1 Lt Tetra Deslactosada,Lacteos Y Derivados Refrigerados,4750,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Alq L.V Ent 1.1L,Leche Alqueria X 1.1 Lt Entera,Lacteos Y Derivados Refrigerados,4250,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Alq L.V Ent Tetrab 1L,Leche Alqueria X 1 Lt Tetra Entera,Lacteos Y Derivados Refrigerados,4700,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Colanta Deslac Bolsa 1100Ml,Leche Colanta X 1100 Ml Deslactosada Larga Vida,Lacteos Y Derivados Refrigerados,4200,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Crema Leche Alq L.Vx900Ml,Crema De Leche Alqueria X 900 Gr,Leche En Polvo Y Crema De Leche,11950,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Crema Leche Nest Doypak90G C30,Crema De Leche Nestle X 90 Gr,Leche En Polvo Y Crema De Leche,2000,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Condensada Colombina Bolsa 100Grs,Leche Condesada Colombina 100 Doy Pack,Leche En Polvo Y Crema De Leche,2200,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Lechera Dp 420G Cx24,Lechera Nestle X 420 Gr Doypack,Leche En Polvo Y Crema De Leche,9300,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Lechera Dp 90G Cjax48,Lechera Nestle X 90 Gr Doypack,Leche En Polvo Y Crema De Leche,2250,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Lechera Dp Lightx300Gc16,Lechera Nestle X 300 Gr Light Doypack,Leche En Polvo Y Crema De Leche,7900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche condensada Colombina X 400 g,whitout info,Leche En Polvo Y Crema De Leche,8600,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Crema Leche Alq Bolx200,Crema De Leche Alqueria X 200 Gr,Leches. Avenas Y Yogurts,3050,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Alp Deslac 1.1Lt,Leche Alpina X 1.1 Ml Deslactosada,Leches. Avenas Y Yogurts,4450,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Alp Deslac Desc 1.1Lt,Leche Alpina X 1.1 Ml Deslactosada Descremada,Leches. Avenas Y Yogurts,5400,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Leche Alq L.V Descre 1.1L,Leche Alqueria X 1.1 Lt Light,Leches. Avenas Y Yogurts,3900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Milo Activ-Go Dp 250G,"MILO Active Go es un modificador de leche a base de Malta y Cocoa fortificado con vitaminas y mineralis,",Leches. Avenas Y Yogurts,8350,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Milo Nutri-Free Dp 200G Cx16,Milo X 200 Gr Free Doypack,Leches. Avenas Y Yogurts,7700,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Milo Nutri-Free Dp 500G,Milo X 500 Gr Free Doypack,Leches. Avenas Y Yogurts,19000,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Suero Costeño Klarens Doypack X 200 G.,Suero Klarens Costeño X200G.,Leches. Avenas Y Yogurts,3800,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alim Gato Catchow V/Sana 450G,Chow Vida Sana Salmon Y Pollo X450G.,Mascotas,13100,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alim P/Dogc Adul 2K,Cuido Dog Chow X 2 Kg Adultos Razas Medianas Y Grandes,Mascotas,24250,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alim P/Pedig Ad Carne 100G,Pouch Pedigree X 100 Gr Carne Razas Grandes,Mascotas,2650,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alim P/Pedig Ad R/P Pollo 100G,Bocaditos Pedigree X 100 Gr Pollo,Mascotas,2650,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Alim P/Pedig R/P Carnex100G N,Bocaditos Pedigree X 100 Gr Carne,Mascotas,2650,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pouch Pedigree X 100 Gr Pollo Razas Grandes,Pouch Pedigree X 100 Gr Pollo Razas Grandes,Mascotas,2650,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Chocolisto Choco Dp 200G,Chocolisto X 200 Gr,Modificadores De Leche,4500,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Mod Leche Chocolisto Chocolate 360 G,whitout info,Modificadores De Leche,8400,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Nesquik Choc Dpx200 Cx16,Nesquik X 200 Gr Bolsa Chocolate,Modificadores De Leche,4500,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Yogurt Alp Griego Coco 150G,whitout info,Nuevos Lanzamientos,3900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Yogurt Alp Griego Limon 150G,whitout info,Nuevos Lanzamientos,3900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Yogurt Alp Griego Mandar 150G,whitout info,Nuevos Lanzamientos,3900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Yogurt Alp Griego S/Azu 500G,whitout info,Nuevos Lanzamientos,13600,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Agua Cristal 1Lt Ecopack,Agua Cristal X 1 Lt,Otros,1700,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Agua Cristal Gas Pet600Ml,Agua Cristal X 600 Ml Con Gas Botella,Otros,1400,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Agua H2Oh Toronchello 1.5L,Agua Postobon H20H X 1500 Ml Toronchello,Otros,3600,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Atun Van Camps A/Oliv 3X80G 16,Atun Van Camp'S X 3 Und X 80 Gr Aceite Oliva,Otros,13800,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Azúcar Morena Incauca X 1000 g,Azucar Incauca X 1000 Gr Morena,Otros,3350,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Cafe Lukafe Intenso 500G Cx24,Molido Sabor Intenso X 500Gr,Otros,13200,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Cerv Aguila Light Lata 6X330,Tipo de cerveza: Lager. País de origen: Colombia. ABV: 3 4% Lanzada en el 2002 Aguila Light es una cerveza juvenil y fácil de pasar. Es una cerveza muy refrescante con un sabor suave y menos porcentaje de alcohol permitiendo extender los buenos momentos. Prohíbase el expendio de bebidas embriagantes a menores de edad. El Exceso de Alcohol es perjudicial para la salud.,Otros,14150,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Cerv Club Col Lta Dor 6X330,Cerveza club colombia dorada6*330cm3/lata,Otros,15150,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Cerv Club Col Rja Lta 6X330M,Six Pack Cerveza Club Colombia Roja Lata 330 Ml,Otros,15150,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Chocobrownie Arequipe 65G,Brownie Ramo X 65 Gr Arequipe,Otros,2400,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Compota Gerber Manzana 113G,Manzana Sin Azucar Frasco X 113Gr,Otros,2950,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Crema D.Colg Lumin Carbon106G,Luminous White Carbón Caja X75Ml,Otros,7345,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Comapan Extralargo520G,whitout info,Pan Tajado,5400,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Comapan Integ Extlar 520G,whitout info,Pan Tajado,5750,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Comapan Pullm Bco 420G,Pan Tajado Comapan X 420 Gr Blanco,Pan Tajado,4450,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Comapan Tajado Econ 750G,whitout info,Pan Tajado,7500,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Tajado De Mantequilla Extralargo,whitout info,Pan Tajado,5700,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Perro X6,Pan Perro Comapan X 6 Und X 380 Gr,Panadería,4000,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Brownie Bimbo Minix Areq 220G,whitout info,Panaderia Empacada,7750,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Lonchera Bimbo Ponq 234G,Lonchera Bimbo X 234 Gr Surtida,Panaderia Empacada,5900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Miga De Pan Bimbo 250G,Miga De Pan Bimbo X250G,Panaderia Empacada,4100,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Minix Pinguino 240G,whitout info,Panaderia Empacada,7550,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Mogolla Integ Guadalupe 400G,whitout info,Panaderia Empacada,5300,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Mogolla Morenita Santa Clara De 10 Unidades X 400 G,whitout info,Panaderia Empacada,4050,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Bimbo Arabe Integral 300G,whitout info,Panaderia Empacada,4950,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Bimbo Perro Med Nocx205G,Pan Perro Bimbo X 205 Gr Mediano,Panaderia Empacada,3450,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Bimbo Semillas 500G,whitout info,Panaderia Empacada,8800,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Comapan Superhambx6U,whitout info,Panaderia Empacada,6000,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Guadalupe Integral 570G,whitout info,Panaderia Empacada,6200,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pan Manteq Guadalupe 550G,whitout info,Panaderia Empacada,5700,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Aceite Gourmet 12X1Lt,Aceite Gourmet X 1000 Cc,Panes. Quesos Y Huevos,18500,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Arepa Don Maíz Antioqueña Con Sal 800G X 800 G,X 8Und X 800Gr Don Maiz,Panes. Quesos Y Huevos,6650,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Arepa Don Maíz Repleta De Queso X 400 G,4 Und X 400Gr Don Maiz,Panes. Quesos Y Huevos,13650,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Arroz Diana 15X1K,Arroz Diana X 1000 Gr,Panes. Quesos Y Huevos,2900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Arroz Diana Premium 15X1K,Arroz Diana X 1000 Gr Premium,Panes. Quesos Y Huevos,4050,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Atun Van Camps Aceit 160G C48,Atun Van Camp'S X 160 Gr Lomitos Aceite,Panes. Quesos Y Huevos,5990,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Atun Van Camps Agua 160G C48,Atun Van Camp'S X 160 Gr Lomitos Agua,Panes. Quesos Y Huevos,5990,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Base Maggi Bologne 50G,Base Maggi X 50 Gr Bolognesa,Panes. Quesos Y Huevos,3050,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Butifarra Caribe Cunit X 500 G,X500G.X16Und.,Panes. Quesos Y Huevos,8550,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Cafe Sello Rojo 500G,Tostado Y Molido Fuerte X500G,Panes. Quesos Y Huevos,10990,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Caldo Maggi Gallina 12Ud Cx27,Caldo Maggi X 12 Und X 132 Gr Gallina,Panes. Quesos Y Huevos,4500,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,"Cereal Milo Nestlé, Caja 500 G",Cereal Milo Nestle X500G,Panes. Quesos Y Huevos,15500,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,PaÒito Humedo PequeÒin Pg 50 Ll 70 Und Karite,PaÒito Humedo PequeÒin Pg 50 Ll 70 Und Karite,Pañales Y Pañitos Húmedos,8570,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pañitos Húmedos Pequeñín X 120 un,Pequeñin Acolchaditas 80 + 40 Pr. Esp. X120Und,Pañales Y Pañitos Húmedos,19520,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Toallitas Húmedas Winny Aloe Vera De 70 Unidades Oferta,Con Aloe Vitamina E X70Und Pg 50 Lleve 70,Pañales Y Pañitos Húmedos,7800,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Papel H.Fam Delux 2X12Roll,whitout info,Papeles Desechables,28900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Papel H.Fam Delux Paqx4Roll 132M,whitout info,Papeles Desechables,10990,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Papel H.Fam Familiar 2X12Rr Nv,Papel Higienico Familia Familiar 12Rol 28Mt,Papeles Desechables,12890,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Papel H.Rosal Xxg 4X12 Roll,Papel Higienico Rosal X 12 Und Super Rollo,Papeles Desechables,16790,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Papel Higienico Blanco Max 3 Hojas Nube De 18 Unidades X 24 M,whitout info,Papeles Desechables,18285,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Papel Higienico Olimpica Triple Hoja X 40 M X 12 Unidades,whitout info,Papeles Desechables,11990,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Papel Higiénico Familia Fliar 28M X4,whitout info,Papeles Desechables,4690,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Servill Fam Cafeteria X100Hj,whitout info,Papeles Desechables,2190,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Servill Fam Mediana 27X100H Nv,Servilleta Familia 100 Mediana Acolc Prec Esp,Papeles Desechables,2190,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Servill Fam Ultra Exper 24X75,Servilleta Familia 75 Acolchamax Paquete,Papeles Desechables,3470,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Servilleta Familia Acolchamax X 100 Un. X 3 Paquetes,whitout info,Papeles Desechables,5100,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Servilletas Familia Ultra X 150 Un,Servilleta Familia 150 Acolchamax Ultra Paque,Papeles Desechables,7300,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Choclito Margarita Lim 12X27,Choclito X 12 Und X 27 Gr,Pasabocas,9600,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Chokis Fritolay Bol12X19G,whitout info,Pasabocas,11000,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Detodito Nat 400G,whitout info,Pasabocas,8600,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Maizitos Ramo Nat Fam 215G,Maizitos Ramo X 215 Gr,Pasabocas,3950,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Mani Salado Con Uvas Pasas O X 200 G,whitout info,Pasabocas,4750,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Mani Salado Fritolay Dp 200G,Mani Fritolay X 200 Gr Salado,Pasabocas,4200,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Mani Salado O X 200 G,whitout info,Pasabocas,4200,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Maní con Pasas La Especial X 450 g,Mani La Especial 450 Pasas Extra/Contenido Dp,Pasabocas,9900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Papa Marg Nat 12X25G,Papa Margarita X 12 Und X 25 Gr Natural,Pasabocas,13000,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pasab Tosh Arroz Tom Parx6,whitout info,Pasabocas,14400,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Platano Verde Ramo 8X40G,Platano Ramo X 320 Gr Verde,Pasabocas,11900,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Surtido Megaloncherax24Ud Nva,Lonchera Fritolay X 558 Gr Mega...,Pasabocas,13000,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Lasagña Doria Precocida 400G,Pasta Doria X 400 Gr LasagÒa Precocida,Pastas Alimenticias,9850,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Lasagña Lamuñeca 400G Cx12,Lasagna La Muã?Eca Bolsa X400G.,Pastas Alimenticias,8700,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pasta Comarrico Fideox250G P24,Pasta Comarrico 250 Fideo Paquete,Pastas Alimenticias,1450,4.31312990188599,0,28,38,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Olímpica Express Sao Suba,Pasta Comarrico Spaghx250G P24,whitout info,Pastas Alimenticias,1300,4.31312990188599,0,28,38,,,,,,,
